dataset,method,seed,fpr,tpr
breast_cancer,madifft,3,0.508772,0.45
breast_cancer,madifft,3,0.508772,0.46
breast_cancer,madifft,3,0.526316,0.46
breast_cancer,madifft,3,0.526316,0.473333
breast_cancer,madifft,3,0.54386,0.473333
breast_cancer,madifft,3,0.54386,0.483333
breast_cancer,madifft,3,0.561404,0.483333
breast_cancer,madifft,3,0.561404,0.506667
breast_cancer,madifft,3,0.596491,0.506667
breast_cancer,madifft,3,0.596491,0.52
breast_cancer,madifft,3,0.614035,0.52
breast_cancer,madifft,3,0.614035,0.62
breast_cancer,madifft,3,0.631579,0.62
breast_cancer,madifft,3,0.631579,0.623333
breast_cancer,madifft,3,0.649123,0.623333
breast_cancer,madifft,3,0.649123,0.636667
breast_cancer,madifft,3,0.666667,0.636667
breast_cancer,madifft,3,0.666667,0.64
breast_cancer,madifft,3,0.684211,0.64
breast_cancer,madifft,3,0.684211,0.693333
breast_cancer,madifft,3,0.701754,0.693333
breast_cancer,madifft,3,0.701754,0.706667
breast_cancer,madifft,3,0.719298,0.706667
breast_cancer,madifft,3,0.719298,0.726667
breast_cancer,madifft,3,0.736842,0.726667
breast_cancer,madifft,3,0.736842,0.77
breast_cancer,madifft,3,0.754386,0.77
breast_cancer,madifft,3,0.754386,0.8
breast_cancer,madifft,3,0.77193,0.8
breast_cancer,madifft,3,0.77193,0.806667
breast_cancer,madifft,3,0.789474,0.806667
breast_cancer,madifft,3,0.789474,0.816667
breast_cancer,madifft,3,0.824561,0.816667
breast_cancer,madifft,3,0.824561,0.823333
breast_cancer,madifft,3,0.842105,0.823333
breast_cancer,madifft,3,0.842105,0.846667
breast_cancer,madifft,3,0.859649,0.846667
breast_cancer,madifft,3,0.859649,0.903333
breast_cancer,madifft,3,0.877193,0.903333
breast_cancer,madifft,3,0.877193,0.92
breast_cancer,madifft,3,0.912281,0.92
breast_cancer,madifft,3,0.912281,0.926667
breast_cancer,madifft,3,0.929825,0.926667
breast_cancer,madifft,3,0.929825,0.983333
breast_cancer,madifft,3,0.947368,0.983333
breast_cancer,madifft,3,0.947368,0.99
breast_cancer,madifft,3,0.982456,0.99
breast_cancer,madifft,3,0.982456,0.996667
breast_cancer,madifft,3,1.0,0.996667
breast_cancer,madifft,3,1.0,1.0
breast_cancer,madifft,4,0.0,0.0
breast_cancer,madifft,4,0.0,0.003333
breast_cancer,madifft,4,0.0,0.146667
breast_cancer,madifft,4,0.017544,0.146667
breast_cancer,madifft,4,0.017544,0.156667
breast_cancer,madifft,4,0.035088,0.156667
breast_cancer,madifft,4,0.035088,0.17
breast_cancer,madifft,4,0.052632,0.17
breast_cancer,madifft,4,0.052632,0.173333
breast_cancer,madifft,4,0.070175,0.173333
breast_cancer,madifft,4,0.070175,0.186667
breast_cancer,madifft,4,0.087719,0.186667
breast_cancer,madifft,4,0.087719,0.193333
breast_cancer,madifft,4,0.105263,0.193333
breast_cancer,madifft,4,0.105263,0.226667
breast_cancer,madifft,4,0.122807,0.226667
breast_cancer,madifft,4,0.122807,0.236667
breast_cancer,madifft,4,0.140351,0.236667
breast_cancer,madifft,4,0.140351,0.243333
breast_cancer,madifft,4,0.157895,0.243333
breast_cancer,madifft,4,0.157895,0.253333
breast_cancer,madifft,4,0.192982,0.253333
breast_cancer,madifft,4,0.192982,0.26
breast_cancer,madifft,4,0.210526,0.26
breast_cancer,madifft,4,0.210526,0.266667
breast_cancer,madifft,4,0.22807,0.266667
breast_cancer,madifft,4,0.22807,0.28
breast_cancer,madifft,4,0.263158,0.28
breast_cancer,madifft,4,0.263158,0.296667
breast_cancer,madifft,4,0.280702,0.296667
breast_cancer,madifft,4,0.280702,0.343333
breast_cancer,madifft,4,0.298246,0.343333
breast_cancer,madifft,4,0.298246,0.37
breast_cancer,madifft,4,0.315789,0.37
breast_cancer,madifft,4,0.315789,0.386667
breast_cancer,madifft,4,0.333333,0.386667
breast_cancer,madifft,4,0.333333,0.436667
breast_cancer,madifft,4,0.350877,0.436667
breast_cancer,madifft,4,0.350877,0.456667
breast_cancer,madifft,4,0.385965,0.456667
breast_cancer,madifft,4,0.385965,0.47
breast_cancer,madifft,4,0.403509,0.47
breast_cancer,madifft,4,0.403509,0.476667
breast_cancer,madifft,4,0.421053,0.476667
breast_cancer,madifft,4,0.421053,0.49
breast_cancer,madifft,4,0.438596,0.49
breast_cancer,madifft,4,0.438596,0.503333
breast_cancer,madifft,4,0.45614,0.503333
breast_cancer,madifft,4,0.45614,0.523333
breast_cancer,madifft,4,0.491228,0.523333
breast_cancer,madifft,4,0.491228,0.543333
breast_cancer,madifft,4,0.508772,0.543333
breast_cancer,madifft,4,0.508772,0.546667
breast_cancer,madifft,4,0.526316,0.546667
breast_cancer,madifft,4,0.526316,0.583333
breast_cancer,madifft,4,0.561404,0.583333
breast_cancer,madifft,4,0.561404,0.663333
breast_cancer,madifft,4,0.578947,0.663333
breast_cancer,madifft,4,0.578947,0.676667
breast_cancer,madifft,4,0.631579,0.676667
breast_cancer,madifft,4,0.631579,0.7
breast_cancer,madifft,4,0.649123,0.7
breast_cancer,madifft,4,0.649123,0.723333
breast_cancer,madifft,4,0.666667,0.723333
breast_cancer,madifft,4,0.666667,0.753333
breast_cancer,madifft,4,0.701754,0.753333
breast_cancer,madifft,4,0.701754,0.79
breast_cancer,madifft,4,0.736842,0.79
breast_cancer,madifft,4,0.736842,0.793333
breast_cancer,madifft,4,0.754386,0.793333
breast_cancer,madifft,4,0.754386,0.813333
breast_cancer,madifft,4,0.789474,0.813333
breast_cancer,madifft,4,0.789474,0.82
breast_cancer,madifft,4,0.807018,0.82
breast_cancer,madifft,4,0.807018,0.823333
breast_cancer,madifft,4,0.824561,0.823333
breast_cancer,madifft,4,0.824561,0.826667
breast_cancer,madifft,4,0.842105,0.826667
breast_cancer,madifft,4,0.842105,0.85
breast_cancer,madifft,4,0.859649,0.85
breast_cancer,madifft,4,0.859649,0.853333
breast_cancer,madifft,4,0.877193,0.853333
breast_cancer,madifft,4,0.877193,0.86
breast_cancer,madifft,4,0.894737,0.86
breast_cancer,madifft,4,0.894737,0.876667
breast_cancer,madifft,4,0.912281,0.876667
breast_cancer,madifft,4,0.912281,0.9
breast_cancer,madifft,4,0.929825,0.9
breast_cancer,madifft,4,0.929825,0.97
breast_cancer,madifft,4,0.947368,0.97
breast_cancer,madifft,4,0.947368,0.973333
breast_cancer,madifft,4,0.982456,0.973333
breast_cancer,madifft,4,0.982456,0.996667
breast_cancer,madifft,4,1.0,0.996667
breast_cancer,madifft,4,1.0,1.0
pima,gaussian_copula,0,0.0,0.0
pima,gaussian_copula,0,0.0,0.003333
pima,gaussian_copula,0,0.025974,0.003333
pima,gaussian_copula,0,0.025974,0.02
pima,gaussian_copula,0,0.038961,0.02
pima,gaussian_copula,0,0.038961,0.03
pima,gaussian_copula,0,0.051948,0.03
pima,gaussian_copula,0,0.051948,0.036667
pima,gaussian_copula,0,0.064935,0.036667
pima,gaussian_copula,0,0.064935,0.05
pima,gaussian_copula,0,0.077922,0.05
pima,gaussian_copula,0,0.077922,0.07
pima,gaussian_copula,0,0.090909,0.07
pima,gaussian_copula,0,0.090909,0.083333
pima,gaussian_copula,0,0.103896,0.083333
pima,gaussian_copula,0,0.103896,0.086667
pima,gaussian_copula,0,0.116883,0.086667
pima,gaussian_copula,0,0.116883,0.093333
pima,gaussian_copula,0,0.12987,0.093333
pima,gaussian_copula,0,0.12987,0.1
pima,gaussian_copula,0,0.142857,0.1
pima,gaussian_copula,0,0.142857,0.113333
pima,gaussian_copula,0,0.155844,0.113333
pima,gaussian_copula,0,0.155844,0.126667
pima,gaussian_copula,0,0.181818,0.126667
pima,gaussian_copula,0,0.181818,0.173333
pima,gaussian_copula,0,0.194805,0.173333
pima,gaussian_copula,0,0.194805,0.186667
pima,gaussian_copula,0,0.207792,0.186667
pima,gaussian_copula,0,0.207792,0.19
pima,gaussian_copula,0,0.220779,0.19
pima,gaussian_copula,0,0.220779,0.2
pima,gaussian_copula,0,0.233766,0.2
pima,gaussian_copula,0,0.233766,0.226667
pima,gaussian_copula,0,0.25974,0.226667
pima,gaussian_copula,0,0.25974,0.236667
pima,gaussian_copula,0,0.272727,0.236667
pima,gaussian_copula,0,0.272727,0.25
pima,gaussian_copula,0,0.285714,0.25
pima,gaussian_copula,0,0.285714,0.28
pima,gaussian_copula,0,0.298701,0.28
pima,gaussian_copula,0,0.298701,0.31
pima,gaussian_copula,0,0.311688,0.31
pima,gaussian_copula,0,0.311688,0.386667
pima,gaussian_copula,0,0.324675,0.386667
pima,gaussian_copula,0,0.324675,0.396667
pima,gaussian_copula,0,0.337662,0.396667
pima,gaussian_copula,0,0.337662,0.406667
pima,gaussian_copula,0,0.350649,0.406667
pima,gaussian_copula,0,0.350649,0.426667
pima,gaussian_copula,0,0.363636,0.426667
pima,gaussian_copula,0,0.363636,0.443333
pima,gaussian_copula,0,0.376623,0.443333
pima,gaussian_copula,0,0.376623,0.446667
pima,gaussian_copula,0,0.428571,0.446667
pima,gaussian_copula,0,0.428571,0.466667
pima,gaussian_copula,0,0.441558,0.466667
pima,gaussian_copula,0,0.441558,0.483333
pima,gaussian_copula,0,0.467532,0.483333
pima,gaussian_copula,0,0.467532,0.496667
pima,gaussian_copula,0,0.480519,0.496667
pima,gaussian_copula,0,0.480519,0.516667
pima,gaussian_copula,0,0.506494,0.516667
pima,gaussian_copula,0,0.506494,0.526667
pima,gaussian_copula,0,0.519481,0.526667
pima,gaussian_copula,0,0.519481,0.533333
pima,gaussian_copula,0,0.532468,0.533333
pima,gaussian_copula,0,0.532468,0.563333
pima,gaussian_copula,0,0.558442,0.563333
pima,gaussian_copula,0,0.558442,0.573333
pima,gaussian_copula,0,0.571429,0.573333
pima,gaussian_copula,0,0.571429,0.58
pima,gaussian_copula,0,0.597403,0.58
pima,gaussian_copula,0,0.597403,0.586667
pima,gaussian_copula,0,0.61039,0.586667
pima,gaussian_copula,0,0.61039,0.663333
pima,gaussian_copula,0,0.662338,0.663333
pima,gaussian_copula,0,0.662338,0.693333
pima,gaussian_copula,0,0.675325,0.693333
pima,gaussian_copula,0,0.675325,0.733333
pima,gaussian_copula,0,0.701299,0.733333
pima,gaussian_copula,0,0.701299,0.76
pima,gaussian_copula,0,0.714286,0.76
pima,gaussian_copula,0,0.714286,0.77
pima,gaussian_copula,0,0.727273,0.77
pima,gaussian_copula,0,0.727273,0.773333
pima,gaussian_copula,0,0.74026,0.773333
pima,gaussian_copula,0,0.74026,0.776667
pima,gaussian_copula,0,0.753247,0.776667
pima,gaussian_copula,0,0.753247,0.78
pima,gaussian_copula,0,0.766234,0.78
pima,gaussian_copula,0,0.766234,0.79
pima,gaussian_copula,0,0.779221,0.79
pima,gaussian_copula,0,0.779221,0.8
pima,gaussian_copula,0,0.805195,0.8
pima,gaussian_copula,0,0.805195,0.803333
pima,gaussian_copula,0,0.818182,0.803333
pima,gaussian_copula,0,0.818182,0.85
pima,gaussian_copula,0,0.831169,0.85
pima,gaussian_copula,0,0.831169,0.87
pima,gaussian_copula,0,0.883117,0.87
pima,gaussian_copula,0,0.883117,0.89
pima,gaussian_copula,0,0.896104,0.89
pima,gaussian_copula,0,0.896104,0.903333
pima,gaussian_copula,0,0.909091,0.903333
pima,gaussian_copula,0,0.909091,0.916667
pima,gaussian_copula,0,0.922078,0.916667
pima,gaussian_copula,0,0.922078,0.94
pima,gaussian_copula,0,0.961039,0.94
pima,gaussian_copula,0,0.961039,0.953333
pima,gaussian_copula,0,0.974026,0.953333
pima,gaussian_copula,0,0.974026,0.97
pima,gaussian_copula,0,0.987013,0.97
pima,gaussian_copula,0,0.987013,0.99
pima,gaussian_copula,0,1.0,0.99
pima,gaussian_copula,0,1.0,1.0
pima,gaussian_copula,1,0.0,0.0
pima,gaussian_copula,1,0.0,0.003333
pima,gaussian_copula,1,0.012987,0.003333
pima,gaussian_copula,1,0.012987,0.023333
pima,gaussian_copula,1,0.025974,0.023333
pima,gaussian_copula,1,0.025974,0.026667
pima,gaussian_copula,1,0.051948,0.026667
pima,gaussian_copula,1,0.051948,0.083333
pima,gaussian_copula,1,0.064935,0.083333
pima,gaussian_copula,1,0.064935,0.086667
pima,gaussian_copula,1,0.077922,0.086667
pima,gaussian_copula,1,0.077922,0.11
pima,gaussian_copula,1,0.103896,0.11
pima,gaussian_copula,1,0.103896,0.113333
pima,gaussian_copula,1,0.142857,0.113333
pima,gaussian_copula,1,0.142857,0.123333
pima,gaussian_copula,1,0.155844,0.123333
pima,gaussian_copula,1,0.155844,0.13
pima,gaussian_copula,1,0.168831,0.13
pima,gaussian_copula,1,0.168831,0.17
pima,gaussian_copula,1,0.181818,0.17
pima,gaussian_copula,1,0.181818,0.18
pima,gaussian_copula,1,0.194805,0.18
pima,gaussian_copula,1,0.194805,0.2
pima,gaussian_copula,1,0.207792,0.2
pima,gaussian_copula,1,0.207792,0.223333
pima,gaussian_copula,1,0.220779,0.223333
pima,gaussian_copula,1,0.220779,0.226667
pima,gaussian_copula,1,0.233766,0.226667
pima,gaussian_copula,1,0.233766,0.24
pima,gaussian_copula,1,0.25974,0.24
pima,gaussian_copula,1,0.25974,0.256667
pima,gaussian_copula,1,0.272727,0.256667
pima,gaussian_copula,1,0.272727,0.263333
pima,gaussian_copula,1,0.285714,0.263333
pima,gaussian_copula,1,0.285714,0.273333
pima,gaussian_copula,1,0.311688,0.273333
pima,gaussian_copula,1,0.311688,0.31
pima,gaussian_copula,1,0.324675,0.31
pima,gaussian_copula,1,0.324675,0.33
pima,gaussian_copula,1,0.337662,0.33
pima,gaussian_copula,1,0.337662,0.333333
pima,gaussian_copula,1,0.350649,0.333333
pima,gaussian_copula,1,0.350649,0.353333
pima,gaussian_copula,1,0.376623,0.353333
pima,gaussian_copula,1,0.376623,0.366667
pima,gaussian_copula,1,0.454545,0.366667
pima,gaussian_copula,1,0.454545,0.413333
pima,gaussian_copula,1,0.467532,0.413333
pima,gaussian_copula,1,0.467532,0.423333
pima,gaussian_copula,1,0.480519,0.423333
pima,gaussian_copula,1,0.480519,0.436667
pima,gaussian_copula,1,0.493506,0.436667
pima,gaussian_copula,1,0.493506,0.44
pima,gaussian_copula,1,0.506494,0.44
pima,gaussian_copula,1,0.506494,0.45
pima,gaussian_copula,1,0.519481,0.45
pima,gaussian_copula,1,0.519481,0.453333
pima,gaussian_copula,1,0.532468,0.453333
pima,gaussian_copula,1,0.532468,0.46
pima,gaussian_copula,1,0.545455,0.46
pima,gaussian_copula,1,0.545455,0.463333
pima,gaussian_copula,1,0.558442,0.463333
pima,gaussian_copula,1,0.558442,0.476667
pima,gaussian_copula,1,0.571429,0.476667
pima,gaussian_copula,1,0.571429,0.49
pima,gaussian_copula,1,0.584416,0.49
pima,gaussian_copula,1,0.584416,0.53
pima,gaussian_copula,1,0.61039,0.53
pima,gaussian_copula,1,0.61039,0.54
pima,gaussian_copula,1,0.623377,0.54
pima,gaussian_copula,1,0.623377,0.55
pima,gaussian_copula,1,0.649351,0.55
pima,gaussian_copula,1,0.649351,0.57
pima,gaussian_copula,1,0.662338,0.57
pima,gaussian_copula,1,0.662338,0.576667
pima,gaussian_copula,1,0.675325,0.576667
pima,gaussian_copula,1,0.675325,0.613333
pima,gaussian_copula,1,0.688312,0.613333
pima,gaussian_copula,1,0.688312,0.62
pima,gaussian_copula,1,0.701299,0.62
pima,gaussian_copula,1,0.701299,0.69
pima,gaussian_copula,1,0.727273,0.69
pima,gaussian_copula,1,0.727273,0.693333
pima,gaussian_copula,1,0.74026,0.693333
pima,gaussian_copula,1,0.74026,0.7
pima,gaussian_copula,1,0.753247,0.7
pima,gaussian_copula,1,0.753247,0.713333
pima,gaussian_copula,1,0.766234,0.713333
pima,gaussian_copula,1,0.766234,0.726667
pima,gaussian_copula,1,0.779221,0.726667
pima,gaussian_copula,1,0.779221,0.73
pima,gaussian_copula,1,0.792208,0.73
pima,gaussian_copula,1,0.792208,0.736667
pima,gaussian_copula,1,0.805195,0.736667
pima,gaussian_copula,1,0.805195,0.746667
pima,gaussian_copula,1,0.818182,0.746667
pima,gaussian_copula,1,0.818182,0.766667
pima,gaussian_copula,1,0.831169,0.766667
pima,gaussian_copula,1,0.831169,0.806667
pima,gaussian_copula,1,0.844156,0.806667
pima,gaussian_copula,1,0.844156,0.82
pima,gaussian_copula,1,0.857143,0.82
pima,gaussian_copula,1,0.857143,0.84
pima,gaussian_copula,1,0.87013,0.84
pima,gaussian_copula,1,0.87013,0.846667
pima,gaussian_copula,1,0.883117,0.846667
pima,gaussian_copula,1,0.883117,0.856667
pima,gaussian_copula,1,0.896104,0.856667
pima,gaussian_copula,1,0.896104,0.88
pima,gaussian_copula,1,0.909091,0.88
pima,gaussian_copula,1,0.909091,0.903333
pima,gaussian_copula,1,0.935065,0.903333
pima,gaussian_copula,1,0.935065,0.923333
pima,gaussian_copula,1,0.948052,0.923333
pima,gaussian_copula,1,0.948052,0.926667
pima,gaussian_copula,1,0.974026,0.926667
pima,gaussian_copula,1,0.974026,0.933333
pima,gaussian_copula,1,0.987013,0.933333
pima,gaussian_copula,1,0.987013,1.0
pima,gaussian_copula,1,1.0,1.0
pima,gaussian_copula,2,0.0,0.0
pima,gaussian_copula,2,0.0,0.003333
pima,gaussian_copula,2,0.012987,0.003333
pima,gaussian_copula,2,0.012987,0.01
pima,gaussian_copula,2,0.025974,0.01
pima,gaussian_copula,2,0.025974,0.03
pima,gaussian_copula,2,0.051948,0.03
pima,gaussian_copula,2,0.051948,0.033333
pima,gaussian_copula,2,0.077922,0.033333
pima,gaussian_copula,2,0.077922,0.053333
pima,gaussian_copula,2,0.090909,0.053333
pima,gaussian_copula,2,0.090909,0.08
pima,gaussian_copula,2,0.103896,0.08
pima,gaussian_copula,2,0.103896,0.083333
pima,gaussian_copula,2,0.142857,0.083333
pima,gaussian_copula,2,0.142857,0.1
pima,gaussian_copula,2,0.155844,0.1
pima,gaussian_copula,2,0.155844,0.106667
pima,gaussian_copula,2,0.181818,0.106667
pima,gaussian_copula,2,0.181818,0.123333
pima,gaussian_copula,2,0.194805,0.123333
pima,gaussian_copula,2,0.194805,0.17
pima,gaussian_copula,2,0.207792,0.17
pima,gaussian_copula,2,0.207792,0.176667
pima,gaussian_copula,2,0.220779,0.176667
pima,gaussian_copula,2,0.220779,0.193333
pima,gaussian_copula,2,0.233766,0.193333
pima,gaussian_copula,2,0.233766,0.196667
pima,gaussian_copula,2,0.25974,0.196667
pima,gaussian_copula,2,0.25974,0.203333
pima,gaussian_copula,2,0.298701,0.203333
pima,gaussian_copula,2,0.298701,0.206667
pima,gaussian_copula,2,0.324675,0.206667
pima,gaussian_copula,2,0.324675,0.22
pima,gaussian_copula,2,0.337662,0.22
pima,gaussian_copula,2,0.337662,0.223333
pima,gaussian_copula,2,0.38961,0.223333
pima,gaussian_copula,2,0.38961,0.243333
pima,gaussian_copula,2,0.402597,0.243333
pima,gaussian_copula,2,0.402597,0.246667
pima,gaussian_copula,2,0.415584,0.246667
pima,gaussian_copula,2,0.415584,0.343333
pima,gaussian_copula,2,0.441558,0.343333
pima,gaussian_copula,2,0.441558,0.356667
pima,gaussian_copula,2,0.454545,0.356667
pima,gaussian_copula,2,0.454545,0.38
pima,gaussian_copula,2,0.467532,0.38
pima,gaussian_copula,2,0.467532,0.393333
pima,gaussian_copula,2,0.493506,0.393333
pima,gaussian_copula,2,0.493506,0.416667
pima,gaussian_copula,2,0.506494,0.416667
pima,gaussian_copula,2,0.506494,0.423333
pima,gaussian_copula,2,0.519481,0.423333
pima,gaussian_copula,2,0.519481,0.433333
pima,gaussian_copula,2,0.532468,0.433333
pima,gaussian_copula,2,0.532468,0.436667
pima,gaussian_copula,2,0.545455,0.436667
pima,gaussian_copula,2,0.545455,0.44
pima,gaussian_copula,2,0.558442,0.44
pima,gaussian_copula,2,0.558442,0.49
pima,gaussian_copula,2,0.571429,0.49
pima,gaussian_copula,2,0.571429,0.503333
pima,gaussian_copula,2,0.597403,0.503333
pima,gaussian_copula,2,0.597403,0.51
pima,gaussian_copula,2,0.61039,0.51
pima,gaussian_copula,2,0.61039,0.516667
pima,gaussian_copula,2,0.636364,0.516667
pima,gaussian_copula,2,0.636364,0.526667
pima,gaussian_copula,2,0.649351,0.526667
pima,gaussian_copula,2,0.649351,0.53
pima,gaussian_copula,2,0.662338,0.53
pima,gaussian_copula,2,0.662338,0.546667
pima,gaussian_copula,2,0.675325,0.546667
pima,gaussian_copula,2,0.675325,0.566667
pima,gaussian_copula,2,0.688312,0.566667
pima,gaussian_copula,2,0.688312,0.58
pima,gaussian_copula,2,0.701299,0.58
pima,gaussian_copula,2,0.701299,0.586667
pima,gaussian_copula,2,0.714286,0.586667
pima,gaussian_copula,2,0.714286,0.596667
pima,gaussian_copula,2,0.74026,0.596667
pima,gaussian_copula,2,0.74026,0.636667
pima,gaussian_copula,2,0.753247,0.636667
pima,gaussian_copula,2,0.753247,0.706667
pima,gaussian_copula,2,0.766234,0.706667
pima,gaussian_copula,2,0.766234,0.716667
pima,gaussian_copula,2,0.779221,0.716667
pima,gaussian_copula,2,0.779221,0.736667
pima,gaussian_copula,2,0.792208,0.736667
pima,gaussian_copula,2,0.792208,0.783333
pima,gaussian_copula,2,0.805195,0.783333
pima,gaussian_copula,2,0.805195,0.793333
pima,gaussian_copula,2,0.818182,0.793333
pima,gaussian_copula,2,0.818182,0.806667
pima,gaussian_copula,2,0.831169,0.806667
pima,gaussian_copula,2,0.831169,0.856667
pima,gaussian_copula,2,0.844156,0.856667
pima,gaussian_copula,2,0.844156,0.883333
pima,gaussian_copula,2,0.857143,0.883333
pima,gaussian_copula,2,0.857143,0.89
pima,gaussian_copula,2,0.87013,0.89
pima,gaussian_copula,2,0.87013,0.896667
pima,gaussian_copula,2,0.883117,0.896667
pima,gaussian_copula,2,0.883117,0.906667
pima,gaussian_copula,2,0.896104,0.906667
pima,gaussian_copula,2,0.896104,0.91
pima,gaussian_copula,2,0.935065,0.91
pima,gaussian_copula,2,0.935065,0.92
pima,gaussian_copula,2,0.948052,0.92
pima,gaussian_copula,2,0.948052,0.923333
pima,gaussian_copula,2,0.961039,0.923333
pima,gaussian_copula,2,0.961039,0.936667
pima,gaussian_copula,2,0.974026,0.936667
pima,gaussian_copula,2,0.974026,0.953333
pima,gaussian_copula,2,0.987013,0.953333
pima,gaussian_copula,2,0.987013,0.983333
pima,gaussian_copula,2,1.0,0.983333
pima,gaussian_copula,2,1.0,1.0
pima,gaussian_copula,3,0.0,0.0
pima,gaussian_copula,3,0.0,0.003333
pima,gaussian_copula,3,0.0,0.013333
pima,gaussian_copula,3,0.012987,0.013333
pima,gaussian_copula,3,0.012987,0.05
pima,gaussian_copula,3,0.025974,0.05
pima,gaussian_copula,3,0.025974,0.06
pima,gaussian_copula,3,0.038961,0.06
