run_tag,dataset,method,epsilon,seed,classifier,metric_name,metric_value,converged,n_iter,status,fallback_used,n_synth,notes
UNIFIED_FINAL_20260410,pima,tvae,,2,logistic_regression,roc_auc,0.7774074074074073,True,26,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,2,logistic_regression,accuracy,0.6623376623376623,True,14,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,2,logistic_regression,f1_macro,0.6260041098449467,True,14,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,2,logistic_regression,roc_auc,0.6933333333333334,True,14,success,,537,
UNIFIED_FINAL_20260410,pima,tabddpm_single,,2,logistic_regression,accuracy,0.6493506493506493,True,19,success,,537,
UNIFIED_FINAL_20260410,pima,tabddpm_single,,2,logistic_regression,f1_macro,0.5283575317604357,True,19,success,,537,
UNIFIED_FINAL_20260410,pima,tabddpm_single,,2,logistic_regression,roc_auc,0.6794444444444445,True,19,success,,537,
UNIFIED_FINAL_20260410,pima,madifft,,2,logistic_regression,accuracy,0.6623376623376623,True,15,success,,537,
UNIFIED_FINAL_20260410,pima,madifft,,2,logistic_regression,f1_macro,0.5193277310924369,True,15,success,,537,
UNIFIED_FINAL_20260410,pima,madifft,,2,logistic_regression,roc_auc,0.7031481481481482,True,15,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,3,logistic_regression,accuracy,0.7077922077922078,True,20,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,3,logistic_regression,f1_macro,0.6034334763948498,True,20,success,,537,
UNIFIED_FINAL_20260410,pima,gaussian_copula,,3,logistic_regression,roc_auc,0.762037037037037,True,20,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,3,logistic_regression,accuracy,0.7272727272727273,True,14,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,3,logistic_regression,f1_macro,0.6857142857142857,True,14,success,,537,
UNIFIED_FINAL_20260410,pima,tvae,,3,logistic_regression,roc_auc,0.7909259259259259,True,14,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,3,logistic_regression,accuracy,0.6298701298701299,True,19,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,3,logistic_regression,f1_macro,0.6045055192610949,True,19,success,,537,
UNIFIED_FINAL_20260410,pima,ctgan,,3,logistic_regression,roc_auc,0.6994444444444444,True,19,success,,537,
UNIFIED_FINAL_20260410,pima,tabddpm_single,,3,logistic_regression,accuracy,0.6753246753246753,True,18,success,,537,
